id	sr_hz	mode	res	norm	lvl	freq_hz	channel	amp_rms	amp_peak	f0_meas_hz	noise_rms	window	ok	signal
cutoff_norm_sr96000_r0_lvlsmall_n0p65_f18000	96000	lp	0	0.65	0.05	18000	wetL	0.000157666769	0.000218735158	17997.0703	0.000309208358	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p65_f18000	96000	lp	0	0.65	0.2	18000	wetL	0.000629095174	0.000872668674	17997.0703	0.00123375066	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p65_f18000	96000	lp	0.5	0.65	0.05	18000	wetL	0.000150459781	0.00021174863	17997.0703	0.000299463125	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p65_f18000	96000	lp	0.5	0.65	0.2	18000	wetL	0.000600339076	0.000844663934	17997.0703	0.00119486689	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p65_f18000	96000	lp	1	0.65	0.05	18000	wetL	0.000142668861	0.000201752729	17997.0703	0.000285326486	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p65_f18000	96000	lp	1	0.65	0.2	18000	wetL	0.000569253068	0.000804792954	17997.0703	0.00113846127	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p65_f20000	96000	lp	0	0.65	0.05	20000	wetL	0.000131661165	0.000185448238	19998.0469	0.000168760275	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p65_f20000	96000	lp	0	0.65	0.2	20000	wetL	0.00052533203	0.000739774868	19998.0469	0.000673358587	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p65_f20000	96000	lp	0.5	0.65	0.05	20000	wetL	0.00012521384	0.000176428428	19998.0469	0.000143290773	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p65_f20000	96000	lp	0.5	0.65	0.2	20000	wetL	0.000499607011	0.000703713412	19998.0469	0.000571734513	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p65_f20000	96000	lp	1	0.65	0.05	20000	wetL	0.00011860464	0.000167724547	19998.0469	0.000120177916	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p65_f20000	96000	lp	1	0.65	0.2	20000	wetL	0.000473236102	0.000669002568	19998.0469	0.000479513524	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f60	96000	lp	0	0.7	0.05	60	wetL	0.0127851637	0.0180022326	58.59375	0.0241290098	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f60	96000	lp	0	0.7	0.2	60	wetL	0.0510128609	0.0717701029	58.59375	0.0962744954	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f60	96000	lp	0.5	0.7	0.05	60	wetL	0.0127999136	0.0180178527	58.59375	0.0239616496	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f60	96000	lp	0.5	0.7	0.2	60	wetL	0.0510716837	0.0718319648	58.59375	0.095606661	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f60	96000	lp	1	0.7	0.05	60	wetL	0.0128079907	0.0180242577	58.59375	0.0237692355	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f60	96000	lp	1	0.7	0.2	60	wetL	0.0511038831	0.0718573286	58.59375	0.094838869	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f100	96000	lp	0	0.7	0.05	100	wetL	0.0127367982	0.0179810763	99.609375	0.000622395956	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f100	96000	lp	0	0.7	0.2	100	wetL	0.0508200001	0.0716863029	99.609375	0.0024838504	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f100	96000	lp	0.5	0.7	0.05	100	wetL	0.0127666687	0.0180244086	99.609375	0.00157904253	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f100	96000	lp	0.5	0.7	0.2	100	wetL	0.0509392043	0.0718579305	99.609375	0.00630065681	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f100	96000	lp	1	0.7	0.05	100	wetL	0.0127783086	0.0180422355	99.609375	0.00253842163	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f100	96000	lp	1	0.7	0.2	100	wetL	0.0509856734	0.0719285162	99.609375	0.0101285363	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f200	96000	lp	0	0.7	0.05	200	wetL	0.0126325178	0.0178827379	199.21875	0.0252007968	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f200	96000	lp	0	0.7	0.2	200	wetL	0.0504042518	0.0712966139	199.21875	0.100552141	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f200	96000	lp	0.5	0.7	0.05	200	wetL	0.0127572129	0.0180550135	199.21875	0.0252785464	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f200	96000	lp	0.5	0.7	0.2	200	wetL	0.0509018101	0.0719791793	199.21875	0.100862366	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f200	96000	lp	1	0.7	0.05	200	wetL	0.0128111558	0.0181269857	199.21875	0.025066262	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f200	96000	lp	1	0.7	0.2	200	wetL	0.0511170519	0.0722639826	199.21875	0.100015325	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f400	96000	lp	0	0.7	0.05	400	wetL	0.0123807666	0.0175024879	398.4375	0.0246252041	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f400	96000	lp	0	0.7	0.2	400	wetL	0.0493996097	0.0697878503	398.4375	0.0982552268	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f400	96000	lp	0.5	0.7	0.05	400	wetL	0.0128616915	0.0181752542	398.4375	0.0249223892	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f400	96000	lp	0.5	0.7	0.2	400	wetL	0.0513185014	0.0724563642	398.4375	0.0994409337	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f400	96000	lp	1	0.7	0.05	400	wetL	0.0130763913	0.0184740686	398.4375	0.0240566902	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f400	96000	lp	1	0.7	0.2	400	wetL	0.0521751326	0.0736352374	398.4375	0.0959866877	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f800	96000	lp	0	0.7	0.05	800	wetL	0.0114270662	0.0161577927	799.804688	0.0222457603	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f800	96000	lp	0	0.7	0.2	800	wetL	0.0455943471	0.0644418639	799.804688	0.0887612573	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f800	96000	lp	0.5	0.7	0.05	800	wetL	0.013172191	0.0186264784	799.804688	0.0232986186	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f800	96000	lp	0.5	0.7	0.2	800	wetL	0.0525574675	0.0742638772	799.804688	0.0929622026	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f800	96000	lp	1	0.7	0.05	800	wetL	0.014150676	0.0200027177	799.804688	0.0196635163	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f800	96000	lp	1	0.7	0.2	800	wetL	0.0564626821	0.079461855	799.804688	0.0784587287	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f1500	96000	lp	0	0.7	0.05	1500	wetL	0.00921104547	0.0130145775	1500	0.00936539051	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f1500	96000	lp	0	0.7	0.2	1500	wetL	0.0367523502	0.051923423	1500	0.0373681916	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f1500	96000	lp	0.5	0.7	0.05	1500	wetL	0.0138420296	0.0195607302	1500	0.020313869	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f1500	96000	lp	0.5	0.7	0.2	1500	wetL	0.0552301169	0.0780254023	1500	0.0810529501	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f1500	96000	lp	1	0.7	0.05	1500	wetL	0.0195911173	0.0277058754	1500	0.0390175874	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f1500	96000	lp	1	0.7	0.2	1500	wetL	0.07816915	0.110573009	1500	0.155681348	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f2500	96000	lp	0	0.7	0.05	2500	wetL	0.00640977842	0.00906592585	2501.95312	0.0116260246	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f2500	96000	lp	0	0.7	0.2	2500	wetL	0.0255752088	0.036176342	2501.95312	0.0463881892	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f2500	96000	lp	0.5	0.7	0.05	2500	wetL	0.0122019004	0.0172588347	2501.95312	0.022196983	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f2500	96000	lp	0.5	0.7	0.2	2500	wetL	0.0486859499	0.0688641586	2501.95312	0.0885666319	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f2500	96000	lp	1	0.7	0.05	2500	wetL	0.12558001	0.177618498	2501.95312	0.239711795	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f2500	96000	lp	1	0.7	0.2	2500	wetL	0.501068018	0.70869842	2501.95312	0.956457275	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f4000	96000	lp	0	0.7	0.05	4000	wetL	0.00382299569	0.00539170533	3999.02344	0.00498531842	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f4000	96000	lp	0	0.7	0.2	4000	wetL	0.0152538676	0.021516039	3999.02344	0.019891571	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f4000	96000	lp	0.5	0.7	0.05	4000	wetL	0.00606608632	0.00851786676	3999.02344	0.00450993703	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f4000	96000	lp	0.5	0.7	0.2	4000	wetL	0.0242038665	0.0339881615	3999.02344	0.0179947851	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f4000	96000	lp	1	0.7	0.05	4000	wetL	0.00847813321	0.0119228085	3999.02344	0.00689447664	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f4000	96000	lp	1	0.7	0.2	4000	wetL	0.0338280059	0.0475694434	3999.02344	0.0275091686	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f6000	96000	lp	0	0.7	0.05	6000	wetL	0.00214515079	0.00301400017	6000	0.00266870507	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f6000	96000	lp	0	0.7	0.2	6000	wetL	0.00855921623	0.0120266788	6000	0.0106482136	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f6000	96000	lp	0.5	0.7	0.05	6000	wetL	0.00265377714	0.00371586265	6000	0.00457001516	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f6000	96000	lp	0.5	0.7	0.2	6000	wetL	0.0105886506	0.014825659	6000	0.0182344979	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f6000	96000	lp	1	0.7	0.05	6000	wetL	0.00278234697	0.00392973398	5997.07031	0.00555751512	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f6000	96000	lp	1	0.7	0.2	6000	wetL	0.0111016481	0.0156784052	5997.07031	0.0221746525	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f8000	96000	lp	0	0.7	0.05	8000	wetL	0.00134546757	0.00187440769	8000.97656	0.00252735534	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f8000	96000	lp	0	0.7	0.2	8000	wetL	0.0053684562	0.00747875284	8000.97656	0.0100842239	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f8000	96000	lp	0.5	0.7	0.05	8000	wetL	0.00147354933	0.00206193441	8000.97656	0.00231128299	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f8000	96000	lp	0.5	0.7	0.2	8000	wetL	0.00587950627	0.00822709427	8000.97656	0.00922208874	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f8000	96000	lp	1	0.7	0.05	8000	wetL	0.00144537257	0.00204293415	8000.97656	0.00153074292	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f8000	96000	lp	1	0.7	0.2	8000	wetL	0.00576708012	0.00815054152	8000.97656	0.00610771037	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f10000	96000	lp	0	0.7	0.05	10000	wetL	0.000917944632	0.00129715532	9999.02344	7.06501204e-05	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f10000	96000	lp	0	0.7	0.2	10000	wetL	0.00366262668	0.0051755954	9999.02344	0.000281896644	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f10000	96000	lp	0.5	0.7	0.05	10000	wetL	0.00094326321	0.00133331568	9999.02344	0.000433650687	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f10000	96000	lp	0.5	0.7	0.2	10000	wetL	0.00376364857	0.00531948432	9999.02344	0.00173027931	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f10000	96000	lp	1	0.7	0.05	10000	wetL	0.00090139729	0.00127427615	9999.02344	0.000860159278	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f10000	96000	lp	1	0.7	0.2	10000	wetL	0.00359660229	0.00508380427	9999.02344	0.00343206138	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f12000	96000	lp	0	0.7	0.05	12000	wetL	0.000666877726	0.000895566053	11997.0703	0.00119123592	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f12000	96000	lp	0	0.7	0.2	12000	wetL	0.00266086221	0.00357370448	11997.0703	0.00475306716	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f12000	96000	lp	0.5	0.7	0.05	12000	wetL	0.000660511785	0.000908190038	11997.0703	0.00128438706	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f12000	96000	lp	0.5	0.7	0.2	12000	wetL	0.00263546191	0.00362318324	11997.0703	0.00512474299	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f12000	96000	lp	1	0.7	0.05	12000	wetL	0.000623036849	0.000880904593	11997.0703	0.00124579864	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f12000	96000	lp	1	0.7	0.2	12000	wetL	0.00248593579	0.00351435426	11997.0703	0.00497077406	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f15000	96000	lp	0	0.7	0.05	15000	wetL	0.000450580346	0.000636976367	14997.0703	0.000841661923	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f15000	96000	lp	0	0.7	0.2	15000	wetL	0.00179782917	0.00254135642	14997.0703	0.0033582564	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f15000	96000	lp	0.5	0.7	0.05	15000	wetL	0.000432529876	0.000611611938	14997.0703	0.000850916673	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f15000	96000	lp	0.5	0.7	0.2	15000	wetL	0.00172580724	0.00243997343	14997.0703	0.00339518313	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f15000	96000	lp	1	0.7	0.05	15000	wetL	0.000403901738	0.0005711231	14997.0703	0.000807699866	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f15000	96000	lp	1	0.7	0.2	15000	wetL	0.00161158011	0.00227838447	14997.0703	0.00322274677	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f18000	96000	lp	0	0.7	0.05	18000	wetL	0.000328923517	0.000462904371	17997.0703	0.000629607474	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f18000	96000	lp	0	0.7	0.2	18000	wetL	0.00131241478	0.00184681581	17997.0703	0.00251215278	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f18000	96000	lp	0.5	0.7	0.05	18000	wetL	0.000310292043	0.000434266593	17997.0703	0.000614156684	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f18000	96000	lp	0.5	0.7	0.2	18000	wetL	0.00123807463	0.0017322848	17997.0703	0.00245050366	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f18000	96000	lp	1	0.7	0.05	18000	wetL	0.000288238285	0.000407590473	17997.0703	0.00057643008	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f18000	96000	lp	1	0.7	0.2	18000	wetL	0.00115007947	0.0016258856	17997.0703	0.00229997338	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p7_f20000	96000	lp	0	0.7	0.05	20000	wetL	0.00027561214	0.000389770732	19998.0469	0.000387781858	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p7_f20000	96000	lp	0	0.7	0.2	20000	wetL	0.00109970078	0.00155484777	19998.0469	0.00154726129	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p7_f20000	96000	lp	0.5	0.7	0.05	20000	wetL	0.000258034649	0.000362058848	19998.0469	0.000311782047	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p7_f20000	96000	lp	0.5	0.7	0.2	20000	wetL	0.00102956606	0.00144412268	19998.0469	0.00124401978	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p7_f20000	96000	lp	1	0.7	0.05	20000	wetL	0.000239167088	0.000338207371	19998.0469	0.00024370099	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p7_f20000	96000	lp	1	0.7	0.2	20000	wetL	0.000954283919	0.00134902024	19998.0469	0.000972374326	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p75_f60	96000	lp	0	0.75	0.05	60	wetL	0.0127913769	0.0180077992	58.59375	0.024022505	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p75_f60	96000	lp	0	0.75	0.2	60	wetL	0.0510376338	0.0717921497	58.59375	0.0958495014	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p75_f60	96000	lp	0.5	0.75	0.05	60	wetL	0.0127996189	0.0180158111	58.59375	0.0238956062	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p75_f60	96000	lp	0.5	0.75	0.2	60	wetL	0.0510704994	0.0718238796	58.59375	0.0953431302	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p75_f60	96000	lp	1	0.75	0.05	60	wetL	0.0128045035	0.0180191988	58.59375	0.0237562087	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p75_f60	96000	lp	1	0.75	0.2	60	wetL	0.0510899693	0.0718372952	58.59375	0.0947868931	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p75_f100	96000	lp	0	0.75	0.05	100	wetL	0.0127472472	0.0179965036	99.609375	0.00120829115	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p75_f100	96000	lp	0	0.75	0.2	100	wetL	0.0508617048	0.0717474117	99.609375	0.00482139526	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p75_f100	96000	lp	0.5	0.75	0.05	100	wetL	0.0127623692	0.0180187438	99.609375	0.00188713424	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p75_f100	96000	lp	0.5	0.75	0.2	100	wetL	0.0509220579	0.0718354942	99.609375	0.00752992045	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p75_f100	96000	lp	1	0.75	0.05	100	wetL	0.0127683131	0.018028162	99.609375	0.00256581569	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p75_f100	96000	lp	1	0.75	0.2	100	wetL	0.050945793	0.0718727896	99.609375	0.0102378361	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p75_f200	96000	lp	0	0.75	0.05	200	wetL	0.0126774998	0.0179437898	199.21875	0.0252026319	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p75_f200	96000	lp	0	0.75	0.2	200	wetL	0.0505837409	0.0715385798	199.21875	0.100559461	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p75_f200	96000	lp	0.5	0.75	0.05	200	wetL	0.012742312	0.0180324706	199.21875	0.0251621569	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p75_f200	96000	lp	0.5	0.75	0.2	200	wetL	0.0508423545	0.0718898627	199.21875	0.100397959	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p75_f200	96000	lp	1	0.75	0.05	200	wetL	0.0127712068	0.018070294	199.21875	0.0249759316	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p75_f200	96000	lp	1	0.75	0.2	200	wetL	0.0509576488	0.0720396037	199.21875	0.0996548972	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p75_f400	96000	lp	0	0.75	0.05	400	wetL	0.0125498055	0.0177367055	398.4375	0.0246208197	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p75_f400	96000	lp	0	0.75	0.2	400	wetL	0.0500740703	0.0707175149	398.4375	0.0982376952	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p75_f400	96000	lp	0.5	0.75	0.05	400	wetL	0.0128003828	0.0180870333	398.4375	0.024454482	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p75_f400	96000	lp	0.5	0.75	0.2	400	wetL	0.051073869	0.0721060843	398.4375	0.0975739527	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p75_f400	96000	lp	1	0.75	0.05	400	wetL	0.0129114589	0.0182407719	398.4375	0.02370344	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p75_f400	96000	lp	1	0.75	0.2	400	wetL	0.0515170511	0.0727140448	398.4375	0.0945772348	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p75_f800	96000	lp	0	0.75	0.05	800	wetL	0.012000664	0.0169687505	799.804688	0.0221102809	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p75_f800	96000	lp	0	0.75	0.2	800	wetL	0.0478830259	0.0676662511	799.804688	0.088220693	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p75_f800	96000	lp	0.5	0.75	0.05	800	wetL	0.012942203	0.0182991422	799.804688	0.0214320886	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p75_f800	96000	lp	0.5	0.75	0.2	800	wetL	0.0516398147	0.072949922	799.804688	0.085514695	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p75_f800	96000	lp	1	0.75	0.05	800	wetL	0.013408831	0.0189553287	799.804688	0.0184076639	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p75_f800	96000	lp	1	0.75	0.2	800	wetL	0.0535017147	0.0755248186	799.804688	0.0734471798	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p75_f1500	96000	lp	0	0.75	0.05	1500	wetL	0.0105531271	0.0149231579	1500	0.0150883849	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p75_f1500	96000	lp	0	0.75	0.2	1500	wetL	0.0421072982	0.0595255609	1500	0.0602031122	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p75_f1500	96000	lp	0.5	0.75	0.05	1500	wetL	0.013372824	0.0189108897	1500	0.0236754894	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p75_f1500	96000	lp	0.5	0.75	0.2	1500	wetL	0.0533579799	0.0754148511	1500	0.0944659202	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p75_f1500	96000	lp	1	0.75	0.05	1500	wetL	0.0154480083	0.0218241648	1500	0.0308555269	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p75_f1500	96000	lp	1	0.75	0.2	1500	wetL	0.0616380648	0.0871673834	1500	0.123114504	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p75_f2500	96000	lp	0	0.75	0.05	2500	wetL	0.00830545224	0.0117466129	2501.95312	0.016513394	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p75_f2500	96000	lp	0	0.75	0.2	2500	wetL	0.0331390056	0.0468664018	2501.95312	0.0658889399	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p75_f2500	96000	lp	0.5	0.75	0.05	2500	wetL	0.0137216002	0.0194062993	2499.02344	0.0272049241	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p75_f2500	96000	lp	0.5	0.75	0.2	2500	wetL	0.0547496011	0.0774154243	2499.02344	0.108548469	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p75_f2500	96000	lp	1	0.75	0.05	2500	wetL	0.0247239939	0.0349595835	2499.02344	0.0303166844	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p75_f2500	96000	lp	1	0.75	0.2	2500	wetL	0.0986494861	0.139505901	2499.02344	0.120964489	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p75_f4000	96000	lp	0	0.75	0.05	4000	wetL	0.00571441903	0.00808154522	4001.95312	0.00997289539	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p75_f4000	96000	lp	0	0.75	0.2	4000	wetL	0.022800704	0.0322496124	4001.95312	0.0397921536	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p75_f4000	96000	lp	0.5	0.75	0.05	4000	wetL	0.0108384504	0.0152628311	4001.95312	0.0176809975	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p75_f4000	96000	lp	0.5	0.75	0.2	4000	wetL	0.0432457429	0.0609014554	4001.95312	0.0705477131	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p75_f4000	96000	lp	1	0.75	0.05	4000	wetL	0.0467427622	0.0657525223	3999.02344	0.00955845046	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p75_f4000	96000	lp	1	0.75	0.2	4000	wetL	0.186505026	0.262354347	3999.02344	0.0381385038	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p75_f6000	96000	lp	0	0.75	0.05	6000	wetL	0.00364385847	0.00514617961	6000	0.00243252244	16384	1	-
cutoff_norm_sr96000_r0_lvlmedium_n0p75_f6000	96000	lp	0	0.75	0.2	6000	wetL	0.0145391051	0.020536659	6000	0.00970583799	16384	1	-
cutoff_norm_sr96000_r0p5_lvlsmall_n0p75_f6000	96000	lp	0.5	0.75	0.05	6000	wetL	0.00559787242	0.00789233497	6000	0.00727276211	16384	1	-
cutoff_norm_sr96000_r0p5_lvlmedium_n0p75_f6000	96000	lp	0.5	0.75	0.2	6000	wetL	0.0223356794	0.0314923027	6000	0.0290185396	16384	1	-
cutoff_norm_sr96000_r1_lvlsmall_n0p75_f6000	96000	lp	1	0.75	0.05	6000	wetL	0.00708813616	0.00998187239	5997.07031	0.0141165648	16384	1	-
cutoff_norm_sr96000_r1_lvlmedium_n0p75_f6000	96000	lp	1	0.75	0.2	6000	wetL	0.0282818765	0.0398252092	5997.07031	0.056325518	16384	1	-
cutoff_norm_sr96000_r0_lvlsmall_n0p75_f8000	96000	lp	0	0.75	0.05	8000	wetL	0.00247660031	0.00349715361	8000.97656	0.00494566065	16384	1	-
